nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
Kepler-1431 b,96.8509770324905,147000000.0,276000000.0,0.0648
Kepler-1432 b,95.41162250240444,222000000.0,556000000.0,0.1696
Kepler-1433 b,96.67881648557176,156000000.0,305000000.0,0.0516
Kepler-1436 b,97.1567774138455,131000000.0,227000000.0,0.0907
Kepler-1437 b,97.04204288677167,137000000.0,245000000.0,0.0951
Kepler-1438 b,99.64581202043445,0.94,0.779,0.0346
Kepler-1439 b,96.87001434674522,146000000.0,273000000.0,0.0594
Kepler-144 b,97.11868177634688,133000000.0,233000000.0,0.066
Kepler-144 c,97.08030244139377,135000000.0,239000000.0,0.094
Kepler-1441 b,97.15572812570048,131000000.0,227000000.0,0.2346
Kepler-1447 b,94.10001769409716,290000000.0,875000000.0,0.2836
Kepler-1448 b,96.58276873855466,161000000.0,322000000.0,0.1058
Kepler-1449 b,96.4486515372644,168000000.0,346000000.0,0.1176
Kepler-1450 b,96.3896645888042,171000000.0,357000000.0,0.2401
Kepler-1451 b,93.2304234756023,335000000.0,1120000000.0,0.2101
Kepler-1453 b,94.544156638606,267000000.0,761000000.0,0.262
Kepler-1454 b,96.06395443693906,188000000.0,419000000.0,0.2447
Kepler-1455 b,95.52606481042557,216000000.0,531000000.0,0.2149
Kepler-1456 b,97.48337680621542,114000000.0,155000000.0,0.1132
Kepler-1459 b,97.05932534445095,136000000.0,242000000.0,0.2829
Kepler-146 b,92.53301922982916,371000000.0,1330000000.0,0.2
Kepler-146 c,93.65486065552201,313000000.0,996000000.0,0.364
Kepler-1460 b,95.9109889010748,196000000.0,450000000.0,0.1614
Kepler-1461 b,95.77655795786745,203000000.0,478000000.0,0.1715
Kepler-1462 b,92.31811996693133,382000000.0,1400000000.0,0.3094
Kepler-1463 b,96.10304900748018,186000000.0,412000000.0,0.1694
Kepler-1465 b,96.27549673064036,177000000.0,378000000.0,0.1939
Kepler-1467 b,93.3269804712061,330000000.0,1090000000.0,0.2388
Kepler-1468 b,96.35297454032036,173000000.0,364000000.0,0.0817
Kepler-1468 c,97.46459189540008,115000000.0,160000000.0,0.0466
Kepler-1468 d,93.26606326534173,333187146.0,1110000000.0,0.1456
Kepler-1469 b,94.29424411762452,280000000.0,825000000.0,0.1466
Kepler-147 b,96.7358631158402,153000000.0,296000000.0,0.113
Kepler-147 c,95.00719094624208,243000000.0,648000000.0,0.216
Kepler-1470 b,97.61817129118566,107000000.0,124000000.0,0.116
Kepler-1471 b,96.96583924972566,141000000.0,257000000.0,0.0453
Kepler-1471 c,96.06520454720112,188000000.0,419000000.0,0.0981
Kepler-1472 b,96.02585348041703,190000000.0,427000000.0,0.2322
