nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
HD 221287 b,47.774057474211205,1310000000.0,98205000000.0,12500000000.0
HD 221416 b,78.15327044447515,917000000.0,6050000000.0,0.1228
HD 222076 b,52.3397527104506,1350000000.0,49581480000.0,18300000000.0
HD 222155 b,30.731760856564698,1340000000.0,58162598481.0,51400000000.0
HD 224538 b,21.634680842586086,1270000000.0,207573732612.0,23750000000.0
HD 224693 b,66.11194816973173,1400000000.0,22248100000.0,0.191
HD 22532 b,50.41251998384156,1340000000.0,67379622284.0,19000000000.0
HD 23079 b,47.56290226620045,1320000000.0,82953630000.0,16000000000.0
HD 23127 b,41.15422379596625,1350000000.0,48532641000.0,23700000000.0
HD 231701 b,63.16334234363774,1370000000.0,35914790000.0,0.567
HD 233604 b,43.993172799801975,1270000000.0,208964400000.0,0.747
HD 233832 b,35.74775715195955,1350000000.0,56573740000.0,28270000000.0
HD 23472 b,94.285325830225,200000000.0,832000000.0,0.1162
HD 23472 c,94.87072499091497,187000000.0,341000000.0,0.1646
HD 23472 d,98.4029411610659,0.75,0.55,0.04298
HD 23472 e,98.3947651607547,0.818,0.72,0.068
HD 23472 f,96.18220742036408,113700000.0,0.77,0.0906
HD 235088 b,95.38757332856713,207506422.0,420000000.0,0.071
HD 238090 b,86.51579539306493,252000000.0,689000000.0,0.0932
HD 240210 b,34.67938617270321,1280000000.0,165582000000.0,11600000000.0
HD 24040 b,23.89470407386154,1300000000.0,122682380000.0,49200000000.0
HD 24040 c,70.69080538992246,935000000.0,6388350981.0,13000000000.0
HD 24085 b,87.01236944094765,346000000.0,1180000000.0,0.034
HD 25015 b,6.105910929894658,1250000000.0,288492845034.0,62480000000.0
HD 25171 b,49.12927511039692,1390000000.0,29081445000.0,29710000000.0
HD 25463 b,94.3940178692027,254535814.0,870000000.0,0.076
HD 25463 c,96.77390560847695,136354953.0,430000000.0,0.0443
HD 25723 b,50.891396725082686,1330000000.0,79457101750.0,14900000000.0
HD 25912 b,84.84481641676265,690000000.0,3813940884.0,0.242
HD 260655 b,96.88677513615374,124000000.0,214000000.0,0.02933
HD 260655 c,96.3251009125862,153300000.0,309000000.0,0.04749
HD 2638 b,69.32162716902428,1430000000.0,13348860000.0,0.04
HD 2685 b,60.930861539450206,1614096000.0,37186110000.0,0.0568
HD 27442 b,56.50535369315505,1350000000.0,49580000000.0,12710000000.0
HD 27631 b,41.072542805374745,1350000000.0,49581231492.0,32420000000.0
HD 27894 b,68.10920175994615,1410000000.0,19673578393.0,0.125
HD 27894 c,82.95583710481154,824000000.0,5148846000.0,0.198
HD 27894 d,5.658658528937035,1270000000.0,206365984665.0,53620000000.0
HD 27969 b,33.271948321747054,1290000000.0,152557635360.0,15520000000.0
HD 28185 b,38.34503804780813,1280000000.0,185516441166.0,10350000000.0
HD 28192 b,71.88511452013925,1220000000.0,9979811980.0,0.118
HD 285507 b,65.3214438355569,1380000000.0,31147340000.0,0.06
HD 285968 b,93.84424658403086,283000000.0,840000000.0,0.066
HD 28678 b,54.48814532713445,1350000000.0,49009386000.0,11800000000.0
HD 29021 b,25.209451091769004,1290000000.0,142069297929.0,22800000000.0
HD 290327 b,36.788145358208816,1330000000.0,77232690000.0,34300000000.0
HD 29399 b,52.73723776472924,1350000000.0,49899059899.0,19130000000.0
HD 2952 b,54.355818332672904,1390000000.0,28477425267.0,11170000000.0
HD 29985 b,7.909129490825316,1280000000.0,173947487151.0,133900000000.0
HD 30177 b,17.60436722093534,1260000000.0,267071210402.0,36040000000.0
HD 30177 c,14.720411991100836,1270000000.0,195464470305.0,102580000000.0
HD 30669 b,48.4214916260387,1430000000.0,14937000000.0,26900000000.0
HD 30856 b,52.93735585207137,1350000000.0,49168301000.0,18500000000.0
HD 31253 b,53.66147267983996,1410000000.0,19705460000.0,12600000000.0
HD 31527 b,91.04884915098684,322000000.0,1047000000.0,0.1254
HD 31527 c,91.47629642477227,385000000.0,1416000000.0,0.2663
HD 31527 d,85.85502514595115,346000000.0,1182000000.0,0.8098
HD 3167 b,96.17394707129708,167000000.0,497000000.0,0.01796
HD 32518 b,57.0822287282973,1320000000.0,90549313154.0,0.594
HD 32963 b,39.241283669677095,1340000000.0,65790480249.0,34100000000.0
HD 330075 b,68.97067843056709,1430000000.0,15255840000.0,0.04
HD 33142 b,59.33792772904695,1370000000.0,40046379282.0,10740000000.0
HD 33142 c,54.98927854161906,1390000000.0,28286728223.0,19550000000.0
HD 33142 d,75.38337633857584,932000000.0,6356568140.0,0.452
HD 332231 b,80.5139801830157,907303305.0,7410000000.0,0.145
HD 33283 b,63.80990907244171,1250000000.0,10456607000.0,0.1508
HD 33564 b,30.118053261840032,1250000000.0,289210000000.0,11000000000.0
HD 33844 b,49.568232201975896,1340000000.0,63883830000.0,16000000000.0
HD 33844 c,47.70187383027775,1350000000.0,55620250000.0,22400000000.0
HD 34445 b,48.72360451297252,1390000000.0,26062060000.0,20700000000.0
HD 34445 c,81.67382999324354,842000000.0,5350000000.0,0.7181
HD 34445 d,87.11789870180321,607000000.0,3070000000.0,0.4817
HD 34445 e,89.14684516983485,426000000.0,1680000000.0,0.2687
HD 34445 f,76.8245315643638,688000000.0,3790000000.0,15430000000.0
HD 34445 g,40.96452039544256,1360000000.0,12060000000.0,63600000000.0
HD 35843 b,94.93567096097676,229000000.0,584000000.0,0.088
HD 35843 c,90.70806891001406,254000000.0,1132000000.0,0.25
HD 360 b,64.26360599819462,1400000000.0,23837130525.0,0.98
HD 36384 b,32.74404920179199,1270000000.0,209766748620.0,13000000000.0
HD 37124 b,67.48306430036288,1400000000.0,21453525000.0,0.53364
HD 37124 c,55.68654547619741,1410000000.0,20722516000.0,17100000000.0
HD 37124 d,47.35212602622932,1400000000.0,22120968000.0,28070000000.0
HD 37605 c,32.17476486815129,1310000000.0,101387770000.0,37400000000.0
HD 3765 b,61.5075555141792,856000000.0,5498431441.0,21080000000.0
HD 38283 b,54.93793937769756,1400000000.0,12713200000.0,10200000000.0
HD 38529 b,61.705578448575615,1410000000.0,20658846455.0,0.115
HD 38529 c,16.06607801479682,1250000000.0,329905886466.0,32260000000.0
HD 38801 b,36.65047822208997,1250000000.0,308231534000.0,16230000000.0
HD 39855 b,90.6375766018886,285000000.0,850000000.0,0.041
HD 40307 b,90.90664718899637,183000000.0,400000000.0,0.0468
HD 40307 c,93.799869859886,246000000.0,660000000.0,0.0799
HD 40307 d,92.3017634168575,304000000.0,950000000.0,0.1321
HD 40307 f,95.56992630703616,213000000.0,520000000.0,0.247
HD 40307 g,86.34951060812736,256000000.0,710000000.0,0.6
HD 40956 b,44.12666795602848,1320000000.0,85814100000.0,14000000000.0
HD 40979 b,40.16913831387786,1290000000.0,148426610000.0,0.85
HD 4203 b,44.73375190991232,1330000000.0,70876090000.0,11700000000.0
HD 4203 c,24.86969546314906,1330000000.0,68966000000.0,69500000000.0
HD 4208 b,57.96043666010449,1390000000.0,25744230000.0,16620000000.0
