nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
Kepler-1966 b,66.51344488447425,110479327.0,139000000.0,0.0763
Kepler-1968 b,61.705033821061676,150004034.0,286000000.0,0.0696
Kepler-1969 b,59.5908322027661,168161001.0,347000000.0,0.0717
Kepler-197 b,68.99427295600226,102000000.0,104000000.0,0.06
Kepler-197 c,57.690625279153345,123000000.0,530000000.0,0.09
Kepler-197 d,63.192237733863166,122000000.0,198000000.0,0.119
Kepler-197 e,63.75525389236693,0.91,0.693,0.164
Kepler-1977 b,60.394113447072726,166000000.0,339000000.0,0.0486
Kepler-1978 b,45.05947909042609,267000000.0,761000000.0,0.0914
Kepler-198 b,41.13927054604437,282000000.0,835000000.0,0.131
Kepler-198 c,40.63130720937669,247000000.0,666000000.0,0.259
Kepler-1980 b,46.06925417909453,221000000.0,552000000.0,0.2049
Kepler-1982 b,78.32641065370257,0.77,0.381,0.0511
Kepler-1983 b,50.7730014321426,233000000.0,604000000.0,0.0689
Kepler-1984 b,18.77980880449322,681000000.0,3730000000.0,0.0238
Kepler-1985 b,52.58566178164101,227000000.0,577000000.0,0.0426
Kepler-1986 b,53.70596889387917,189000000.0,423000000.0,0.1307
Kepler-1987 b,66.18533100256103,123000000.0,204000000.0,0.0318
Kepler-1987 c,64.67508572817175,133000000.0,233000000.0,0.0427
Kepler-1987 d,46.49641578848924,266000000.0,756000000.0,0.0571
Kepler-1987 e,55.98107322714548,192000000.0,435000000.0,0.0765
Kepler-1988 b,60.287349794446634,153000000.0,296000000.0,0.1038
Kepler-1989 b,20.205990913057125,462000000.0,1930000000.0,0.0918
Kepler-199 b,35.34010582806777,311000000.0,985000000.0,0.158
Kepler-1990 b,38.33441327274344,327000000.0,1070000000.0,0.0286
Kepler-1990 c,78.26564878441438,0.98,0.904,0.0504
Kepler-1991 b,60.598278093420674,147000000.0,276000000.0,0.1065
Kepler-1991 c,43.550666355974336,257000000.0,713000000.0,0.1528
Kepler-1992 b,75.40636637934973,0.91,0.693,0.1169
Kepler-1993 b,20.52199499835959,415000000.0,1610000000.0,0.1943
Kepler-1994 b,78.13094279841064,0.51,0.087,0.053
Kepler-1996 b,45.54692521831402,226000000.0,573000000.0,0.1789
Kepler-1997 b,46.65717372187602,228000000.0,582000000.0,0.1815
Kepler-1998 b,78.52222332252381,0.6,0.156,0.0405
Kepler-1999 b,36.3040042110978,329000000.0,1080000000.0,0.0713
Kepler-20 g,8.087217384161505,471000000.0,1996000000.0,0.2055
Kepler-200 b,53.21974678616907,213000000.0,518000000.0,0.08
Kepler-200 c,59.86806854846629,159000000.0,315000000.0,0.09
Kepler-2000 b,45.29374578553422,273000000.0,790000000.0,0.0562
Kepler-2000 c,57.533160512928276,157000000.0,309000000.0,0.1228
Kepler-2001 b,69.26051297638523,104000000.0,112000000.0,0.0197
Kepler-2001 c,55.967324175889736,182000000.0,397000000.0,0.1084
Kepler-201 b,44.405921015812915,246000000.0,662000000.0,0.175
Kepler-202 b,60.88411052572776,163000000.0,329000000.0,0.045
Kepler-202 c,55.03693233569464,185000000.0,408000000.0,0.113
Kepler-203 b,48.412633049227864,257000000.0,713000000.0,0.043
Kepler-203 d,35.110082963770964,144000000.0,3390000000.0,0.1
Kepler-204 b,46.20562418525342,253000000.0,694000000.0,0.117
Kepler-204 c,53.48971577231758,179000000.0,386000000.0,0.173
Kepler-205 b,62.70622492027026,151000000.0,289000000.0,0.032
Kepler-205 c,56.728089170489476,164000000.0,333000000.0,0.122
Kepler-206 b,65.30920388466372,120000000.0,187000000.0,0.078
Kepler-206 c,56.85962987181566,177000000.0,378000000.0,0.111
Kepler-206 d,61.591239230264776,119000000.0,181000000.0,0.163
Kepler-207 b,62.2412147166979,157000000.0,309000000.0,0.029
Kepler-207 c,62.74810229637481,150000000.0,286000000.0,0.044
Kepler-207 d,36.58246541224291,331000000.0,1100000000.0,0.068
Kepler-208 b,60.844671572912304,163000000.0,329000000.0,0.054
Kepler-208 c,63.00841873891878,139000000.0,251000000.0,0.079
Kepler-208 d,64.47941885013597,120000000.0,187000000.0,0.103
Kepler-208 e,59.73533710312222,148000000.0,279000000.0,0.132
Kepler-209 b,49.58174017578749,226000000.0,573000000.0,0.122
Kepler-209 c,31.343072005841663,310000000.0,980000000.0,0.231
Kepler-21 b,55.33951863739596,163900000.0,750000000.0,0.0434
Kepler-210 b,43.15281427585969,294000000.0,896000000.0,0.032
Kepler-210 c,31.140082667446507,362000000.0,1280000000.0,0.07
Kepler-211 b,65.38084320726887,126000000.0,213000000.0,0.048
Kepler-211 c,42.42852093409323,129000000.0,1830000000.0,0.062
Kepler-212 b,64.83385556440435,109000000.0,132000000.0,0.133
Kepler-212 c,38.84875982261606,274000000.0,795000000.0,0.207
Kepler-213 b,61.40233736692762,162000000.0,326000000.0,0.036
Kepler-213 c,51.25976385043861,234000000.0,608000000.0,0.057
Kepler-214 b,44.73992182465522,261000000.0,732000000.0,0.13
Kepler-214 c,48.2196835665498,213000000.0,518000000.0,0.194
Kepler-215 b,59.69354347777093,162000000.0,326000000.0,0.084
Kepler-215 c,56.48072060267446,177000000.0,378000000.0,0.113
Kepler-215 d,22.77872997641996,239000000.0,2360000000.0,0.185
Kepler-216 b,50.41476858270978,235000000.0,612000000.0,0.079
Kepler-216 c,37.94465058266373,304000000.0,948000000.0,0.136
Kepler-217 b,52.65089192682094,223000000.0,560000000.0,0.065
Kepler-217 c,56.94344415643595,185000000.0,408000000.0,0.089
Kepler-218 b,62.86644533989103,148000000.0,279000000.0,0.046
Kepler-218 c,30.752469344513813,314000000.0,1000000000.0,0.248
Kepler-219 b,42.4769730015232,295000000.0,901000000.0,0.057
Kepler-219 c,28.216459029278475,358000000.0,1250000000.0,0.165
Kepler-219 d,20.83647549362358,281000000.0,1910000000.0,0.272
Kepler-220 b,78.24301844339458,0.81,0.457,0.046
Kepler-220 c,60.40261434859626,157000000.0,309000000.0,0.076
Kepler-220 d,72.3072000539887,0.98,0.904,0.163
Kepler-220 e,55.5788134613711,133000000.0,233000000.0,0.226
Kepler-221 c,41.96202258256774,293000000.0,930000000.0,0.059
Kepler-221 d,50.289146010763346,273000000.0,361000000.0,0.087
Kepler-222 b,39.48193101843933,316000000.0,1010000000.0,0.048
Kepler-222 c,20.086311938628604,464000000.0,1940000000.0,0.091
Kepler-222 d,25.056407256492328,369000000.0,1320000000.0,0.18
Kepler-224 b,64.08192749999604,139000000.0,251000000.0,0.038
Kepler-224 c,39.56632028449164,312000000.0,991000000.0,0.058
Kepler-224 d,50.20617854245388,230000000.0,590000000.0,0.089
Kepler-224 e,52.872849749771795,197000000.0,454000000.0,0.124
Kepler-225 b,65.56757035633348,120000000.0,187000000.0,0.056
Kepler-225 c,54.54863818350817,184000000.0,404000000.0,0.111
Kepler-226 b,36.07281934977062,155000000.0,2400000000.0,0.047
Kepler-226 c,30.045471340654565,227000000.0,4520000000.0,0.058
Kepler-226 d,64.91912993468557,122000000.0,198000000.0,0.076
Kepler-227 b,38.8451272329098,311000000.0,985000000.0,0.09
Kepler-227 c,32.25648942259034,304000000.0,948000000.0,0.29
Kepler-228 b,62.49903455848087,153000000.0,296000000.0,0.038
Kepler-228 c,46.293731253072444,270000000.0,775000000.0,0.052
Kepler-228 d,25.339928531768926,404000000.0,1540000000.0,0.101
Kepler-229 b,52.83507556442059,220000000.0,548000000.0,0.062
Kepler-229 c,15.716127855682917,492000000.0,2150000000.0,0.117
Kepler-229 d,19.738920546746073,385000000.0,1420000000.0,0.22
Kepler-230 b,18.080437504933336,426000000.0,1680000000.0,0.191
Kepler-231 b,33.136155022174044,173000000.0,3540000000.0,0.074
Kepler-231 c,29.27830522879576,193000000.0,2410000000.0,0.114
Kepler-232 b,40.55446368226344,308000000.0,969000000.0,0.054
Kepler-232 c,27.195254770839988,383000000.0,1400000000.0,0.101
Kepler-233 b,49.095686706237416,243000000.0,648000000.0,0.077
Kepler-233 c,37.17023151568041,271000000.0,780000000.0,0.287
Kepler-234 b,31.262091321255006,370000000.0,1320000000.0,0.04
Kepler-234 c,33.158966397217625,351000000.0,1210000000.0,0.077
Kepler-235 b,53.15491650717317,223000000.0,560000000.0,0.037
Kepler-235 c,64.24117792231922,128000000.0,218000000.0,0.065
Kepler-235 d,51.45069756456986,205000000.0,486000000.0,0.122
Kepler-235 e,44.1162231569988,222000000.0,556000000.0,0.213
Kepler-236 b,60.58557137649011,157000000.0,309000000.0,0.065
Kepler-236 c,51.1522135579514,200000000.0,466000000.0,0.132
Kepler-237 b,63.449727728552666,141000000.0,257000000.0,0.05
Kepler-237 c,54.01088495122685,208000000.0,498000000.0,0.071
Kepler-238 d,21.78314402719137,307000000.0,2310000000.0,0.115
Kepler-239 b,49.67451525469272,233000000.0,604000000.0,0.095
Kepler-239 c,40.05446126042732,251000000.0,685000000.0,0.268
Kepler-240 b,64.07162381894527,137000000.0,245000000.0,0.048
Kepler-241 b,49.43794024551742,233000000.0,604000000.0,0.094
Kepler-241 c,40.262099193118516,257000000.0,713000000.0,0.189
Kepler-242 b,46.587008802037865,261000000.0,732000000.0,0.075
Kepler-242 c,53.49845287056228,200000000.0,466000000.0,0.109
Kepler-243 b,49.49706890030426,245000000.0,657000000.0,0.062
Kepler-243 c,52.26256523140402,199000000.0,462000000.0,0.142
Kepler-244 b,45.36389605317733,276000000.0,805000000.0,0.05
Kepler-244 c,54.000459441435595,205000000.0,486000000.0,0.087
Kepler-244 d,35.17822580833768,231000000.0,1520000000.0,0.14
Kepler-245 c,27.755172934749055,218000000.0,2670000000.0,0.124
Kepler-245 d,16.675950212360135,303000000.0,2160000000.0,0.202
Kepler-246 b,51.31454335276264,234000000.0,608000000.0,0.052
Kepler-246 c,60.73777417568367,150000000.0,286000000.0,0.095
Kepler-247 b,60.93185552571235,164000000.0,333000000.0,0.042
Kepler-247 c,25.337149214791424,409000000.0,1570000000.0,0.084
Kepler-247 d,23.978462686027232,394000000.0,1470000000.0,0.14
Kepler-248 b,40.98917338406216,302000000.0,938000000.0,0.066
Kepler-248 c,23.790265096647737,407000000.0,1560000000.0,0.123
Kepler-249 b,68.04198287679694,109000000.0,132000000.0,0.035
Kepler-249 c,61.62668115446698,151000000.0,289000000.0,0.058
Kepler-249 d,58.833542845258975,157000000.0,309000000.0,0.097
Kepler-250 b,67.25666210752888,113000000.0,151000000.0,0.048
Kepler-250 c,51.512520584930165,228000000.0,582000000.0,0.069
Kepler-250 d,50.29385899752585,218000000.0,539000000.0,0.127
Kepler-251 b,64.39204166069008,133000000.0,233000000.0,0.053
Kepler-251 c,42.19360275545123,277000000.0,810000000.0,0.122
Kepler-251 d,38.820024957421566,277000000.0,810000000.0,0.182
Kepler-252 b,65.11458943147942,123000000.0,204000000.0,0.058
Kepler-252 c,52.37994428992027,215000000.0,527000000.0,0.08
Kepler-253 b,60.954817654734796,163000000.0,329000000.0,0.046
Kepler-253 c,45.495417302225974,265000000.0,751000000.0,0.089
Kepler-253 d,35.75222682821634,317000000.0,1020000000.0,0.13
Kepler-254 b,28.158019979426285,387000000.0,1430000000.0,0.064
Kepler-254 c,54.840231718843526,215000000.0,320000000.0,0.105
Kepler-254 d,45.55838671666827,250000000.0,680000000.0,0.139
Kepler-255 b,61.47894819136527,155000000.0,302000000.0,0.063
Kepler-255 c,40.544745382569275,299000000.0,922000000.0,0.092
Kepler-255 d,65.43993754015919,132000000.0,230000000.0,0.0192
Kepler-256 b,61.99880297737862,159000000.0,315000000.0,0.027
Kepler-256 c,54.227984710359614,215000000.0,527000000.0,0.045
Kepler-256 d,49.03722422479135,248000000.0,671000000.0,0.064
Kepler-256 e,49.67462255364907,235000000.0,612000000.0,0.096
Kepler-257 b,48.02900980423256,261000000.0,732000000.0,0.034
Kepler-257 c,17.643140284185172,541000000.0,2520000000.0,0.066
Kepler-257 d,13.31168377026895,495000000.0,2170000000.0,0.16
Kepler-258 b,24.681439656619666,406000000.0,1550000000.0,0.103
Kepler-258 c,24.99513540730328,361000000.0,1270000000.0,0.193
Kepler-259 b,43.831115033251805,280000000.0,825000000.0,0.079
Kepler-259 c,38.17113781165202,270000000.0,775000000.0,0.217
Kepler-26 b,47.802531410456055,278000000.0,512000000.0,0.08551
Kepler-26 c,45.583523027984064,272000000.0,620000000.0,0.10725
Kepler-26 d,68.25096893474344,107000000.0,124000000.0,0.039
Kepler-26 e,41.475941064233076,241000000.0,639000000.0,0.22
Kepler-260 b,54.92739353103138,201000000.0,470000000.0,0.075
Kepler-261 b,52.09400234273585,218000000.0,539000000.0,0.088
Kepler-261 c,51.002909924018155,200000000.0,466000000.0,0.156
Kepler-262 b,61.9830726903191,136000000.0,242000000.0,0.108
Kepler-262 c,56.3448352825456,164000000.0,333000000.0,0.152
Kepler-263 b,43.64296535512025,267000000.0,761000000.0,0.12
Kepler-263 c,40.63130720937669,247000000.0,666000000.0,0.242
Kepler-264 b,27.740756017529662,333000000.0,1110000000.0,0.249
Kepler-265 b,57.240504978840434,186000000.0,412000000.0,0.069
Kepler-265 c,44.119409992888436,263000000.0,741000000.0,0.127
Kepler-265 d,40.33600587871277,249000000.0,676000000.0,0.236
Kepler-266 b,48.84421752560356,248000000.0,671000000.0,0.071
Kepler-267 b,32.82700741458714,198000000.0,3790000000.0,0.037
Kepler-267 c,53.64515603549161,213000000.0,518000000.0,0.06
Kepler-267 d,46.38199793065629,227000000.0,577000000.0,0.154
Kepler-268 b,43.05342102616511,255000000.0,704000000.0,0.18
Kepler-269 b,49.3118158379485,247000000.0,666000000.0,0.061
Kepler-269 c,59.11668518384844,169000000.0,350000000.0,0.081
Kepler-270 b,54.11274468370465,201000000.0,470000000.0,0.107
Kepler-270 c,53.85602018233181,177000000.0,378000000.0,0.18
Kepler-272 d,50.991484363791386,225000000.0,569000000.0,0.091
Kepler-273 b,62.78155306201107,150000000.0,286000000.0,0.037
Kepler-273 c,55.371798754629594,198000000.0,458000000.0,0.073
Kepler-274 b,60.1325859717397,154000000.0,299000000.0,0.101
Kepler-274 c,50.980688546076244,184000000.0,404000000.0,0.204
Kepler-275 b,49.90286748760211,234000000.0,608000000.0,0.098
Kepler-275 c,32.9484970832231,338000000.0,1140000000.0,0.132
Kepler-275 d,28.90337134595584,333000000.0,1110000000.0,0.224
Kepler-278 b,20.05471633663453,407000000.0,1560000000.0,0.207
Kepler-278 c,14.35325236092638,359000000.0,1260000000.0,0.294
Kepler-280 b,63.59341987483836,145000000.0,270000000.0,0.032
Kepler-280 c,55.76473600754845,201000000.0,470000000.0,0.056
Kepler-282 b,67.63441339841546,101000000.0,101000000.0,0.082
Kepler-282 c,63.8584207529057,120000000.0,187000000.0,0.106
Kepler-283 b,52.62193229224349,213000000.0,518000000.0,0.082
Kepler-284 b,50.68894836552765,224000000.0,565000000.0,0.104
Kepler-284 c,39.3264480241417,261000000.0,732000000.0,0.213
Kepler-285 b,64.80623605453363,134000000.0,236000000.0,0.036
Kepler-285 c,66.899343419368,112000000.0,146000000.0,0.064
Kepler-286 b,66.20132655533259,124000000.0,207000000.0,0.027
Kepler-286 c,64.23917613995155,137000000.0,245000000.0,0.042
Kepler-286 d,64.11376534602672,133000000.0,233000000.0,0.061
Kepler-286 e,52.8754769496648,177000000.0,378000000.0,0.176
Kepler-288 b,59.873713448818016,167000000.0,343000000.0,0.065
Kepler-288 c,40.32085297157351,285000000.0,850000000.0,0.14
Kepler-288 d,37.74707746462979,267000000.0,761000000.0,0.287
Kepler-290 b,50.086829897403454,225000000.0,569000000.0,0.11
Kepler-290 c,38.20943927147803,270000000.0,775000000.0,0.205
Kepler-290 d,79.27345209248843,0.86,0.566,0.0154
Kepler-291 b,54.05483065257375,216000000.0,531000000.0,0.047
Kepler-291 c,57.27022180786808,188000000.0,419000000.0,0.065
Kepler-292 b,65.05964917422033,132000000.0,230000000.0,0.035
Kepler-292 c,62.96280273464708,147000000.0,276000000.0,0.045
Kepler-292 d,52.23455363912307,223000000.0,560000000.0,0.068
Kepler-292 e,44.77973428271725,267000000.0,761000000.0,0.097
Kepler-292 f,47.15968673882148,235000000.0,612000000.0,0.141
Kepler-293 b,37.03028747308921,307000000.0,964000000.0,0.144
Kepler-293 c,20.014054794315282,383000000.0,1400000000.0,0.286
Kepler-294 b,59.19710340384782,177000000.0,378000000.0,0.048
Kepler-294 c,45.52879346230351,271000000.0,780000000.0,0.071
Kepler-295 b,63.7954790855385,122000000.0,198000000.0,0.099
Kepler-295 c,62.3612932751943,117000000.0,171000000.0,0.142
Kepler-295 d,56.82491875296549,136000000.0,242000000.0,0.192
Kepler-297 b,17.009580096646374,287000000.0,4850000000.0,0.217
Kepler-298 b,55.03008239490699,196000000.0,450000000.0,0.08
Kepler-298 c,52.34692240486968,193000000.0,438000000.0,0.136
Kepler-299 b,64.97386629971294,132000000.0,230000000.0,0.04
Kepler-299 c,46.33666569979217,265000000.0,751000000.0,0.07
Kepler-299 d,55.20715600155498,186000000.0,412000000.0,0.118
Kepler-299 e,49.31874075017167,187000000.0,416000000.0,0.22
Kepler-30 b,26.087751984159333,390000000.0,1130000000.0,0.18
Kepler-300 b,58.79640924619365,167000000.0,343000000.0,0.094
Kepler-300 c,43.700784585759834,225000000.0,569000000.0,0.232
Kepler-301 b,64.71714058148459,135000000.0,239000000.0,0.036
Kepler-301 c,63.99618181984036,135000000.0,239000000.0,0.06
Kepler-301 d,56.961622444456154,175000000.0,371000000.0,0.112
Kepler-302 b,20.473586550669474,406000000.0,1550000000.0,0.193
Kepler-303 b,78.79362054657592,0.89,0.64,0.024
Kepler-303 c,66.40118144329523,114000000.0,155000000.0,0.057
Kepler-304 b,44.139085238096996,286000000.0,855000000.0,0.039
Kepler-304 c,53.482626615173515,217000000.0,535000000.0,0.054
Kepler-304 d,44.188349328620774,275000000.0,800000000.0,0.08
Kepler-306 b,62.117776960787516,152000000.0,292000000.0,0.05
Kepler-306 c,50.52709304287487,235000000.0,612000000.0,0.067
Kepler-306 d,46.33929151328292,247000000.0,666000000.0,0.12
Kepler-306 e,43.432996679852835,227000000.0,577000000.0,0.227
Kepler-308 b,53.08112719382037,212000000.0,514000000.0,0.09
Kepler-308 c,51.12296253694099,216000000.0,531000000.0,0.123
Kepler-309 b,61.3070275237509,156000000.0,305000000.0,0.059
Kepler-310 b,63.94750245213325,119000000.0,181000000.0,0.111
Kepler-310 c,26.933719128977565,338000000.0,1140000000.0,0.281
Kepler-311 b,58.7368980763122,170000000.0,353000000.0,0.087
Kepler-311 c,59.48803296665841,143000000.0,263000000.0,0.145
Kepler-312 b,65.62031316785566,129000000.0,221000000.0,0.031
Kepler-312 c,35.644366409637875,315000000.0,1010000000.0,0.153
Kepler-313 b,46.06456613693421,253000000.0,694000000.0,0.125
Kepler-313 c,41.20159730908863,257000000.0,713000000.0,0.208
Kepler-314 b,78.6638160426406,0.83,0.498,0.035
Kepler-314 c,42.888408920063036,290000000.0,875000000.0,0.064
Kepler-316 b,68.7077332872758,106000000.0,120000000.0,0.027
Kepler-316 c,66.16369185617567,116000000.0,165000000.0,0.058
Kepler-317 c,58.56846294984614,172000000.0,361000000.0,0.083
Kepler-318 b,20.742584556326896,471000000.0,1990000000.0,0.056
Kepler-318 c,29.302347232295723,368000000.0,1310000000.0,0.105
Kepler-319 b,60.8114620786549,163000000.0,329000000.0,0.051
Kepler-319 c,46.6182234794891,263000000.0,741000000.0,0.069
Kepler-319 d,45.27869141818175,229000000.0,586000000.0,0.191
Kepler-320 b,66.07657854677208,114000000.0,155000000.0,0.085
Kepler-320 c,60.65556739552317,137000000.0,245000000.0,0.142
Kepler-321 b,58.89633980399677,177000000.0,378000000.0,0.057
Kepler-321 c,49.49249359971473,232000000.0,599000000.0,0.11
Kepler-322 b,69.5087590873714,101000000.0,101000000.0,0.027
Kepler-322 c,60.30970916109568,167000000.0,343000000.0,0.051
Kepler-324 c,35.901152944889105,315000000.0,620000000.0,0.26
Kepler-325 b,43.09150664560308,291000000.0,880000000.0,0.053
Kepler-325 c,46.463924257310225,254000000.0,699000000.0,0.105
Kepler-325 d,36.398814625422496,279000000.0,820000000.0,0.22
Kepler-326 b,36.72871464603443,152000000.0,4460000000.0,0.032
Kepler-326 c,43.16076905621245,140000000.0,1740000000.0,0.051
Kepler-326 d,58.562162544600014,121000000.0,690000000.0,0.066
Kepler-327 b,67.9479472400582,111000000.0,141000000.0,0.029
Kepler-327 c,41.93285757334198,103000000.0,2030000000.0,0.047
Kepler-327 d,57.16159943606857,173000000.0,364000000.0,0.09
Kepler-328 b,22.48367156011083,230000000.0,2850000000.0,0.2199
Kepler-329 b,62.90072307562768,140000000.0,254000000.0,0.061
Kepler-329 c,53.398229740277955,193000000.0,438000000.0,0.113
Kepler-33 b,59.084092409115115,174000000.0,368000000.0,0.0677
Kepler-330 b,63.29249328331179,135000000.0,239000000.0,0.075
Kepler-330 c,53.80653427573485,195000000.0,446000000.0,0.116
Kepler-331 b,57.363202262214095,182000000.0,397000000.0,0.065
Kepler-331 c,54.92345698624372,184000000.0,404000000.0,0.105
Kepler-331 d,53.79820696106238,164000000.0,333000000.0,0.159
Kepler-332 b,65.80447216865132,117000000.0,171000000.0,0.07
Kepler-332 c,64.89874617057053,109000000.0,132000000.0,0.114
Kepler-332 d,59.07134745652202,118000000.0,176000000.0,0.189
Kepler-333 b,35.753923492058554,132000000.0,2820000000.0,0.087
Kepler-333 c,62.61257130044046,111000000.0,141000000.0,0.135
Kepler-334 b,67.07679356428093,112000000.0,146000000.0,0.061
Kepler-334 c,61.2171315515581,143000000.0,263000000.0,0.107
Kepler-334 d,58.40052119519578,141000000.0,257000000.0,0.168
Kepler-335 b,35.22928462510978,339000000.0,1140000000.0,0.075
Kepler-336 b,69.2967368376413,102000000.0,104000000.0,0.033
Kepler-336 c,53.37242964611437,210000000.0,506000000.0,0.092
Kepler-336 d,46.91665264919545,237000000.0,621000000.0,0.154
Kepler-337 b,62.19900027496378,154000000.0,299000000.0,0.045
Kepler-337 c,54.018812662925356,205000000.0,486000000.0,0.093
Kepler-338 b,26.34240512325004,244000000.0,3060000000.0,0.117
Kepler-338 c,46.580300765236515,234000000.0,608000000.0,0.172
Kepler-338 d,33.00876872591517,300000000.0,927000000.0,0.257
Kepler-339 b,63.26455373179756,142000000.0,260000000.0,0.055
Kepler-339 c,58.43031097497833,115000000.0,730000000.0,0.069
Kepler-339 d,47.2082063316256,117000000.0,1470000000.0,0.091
Kepler-340 b,46.09578551388387,253000000.0,694000000.0,0.134
Kepler-340 c,31.496211507386825,337000000.0,1130000000.0,0.178
Kepler-341 b,66.25895856968958,118000000.0,176000000.0,0.06
Kepler-341 c,59.02565136527622,170000000.0,353000000.0,0.08
Kepler-341 d,52.21702479146357,185000000.0,408000000.0,0.182
Kepler-341 e,47.22329749968621,199000000.0,462000000.0,0.242
Kepler-342 b,49.9429164741519,225000000.0,569000000.0,0.128
Kepler-342 c,51.126471506850265,196000000.0,450000000.0,0.185
Kepler-342 d,40.56145406003441,249000000.0,676000000.0,0.242
Kepler-343 b,49.25432461250477,241000000.0,639000000.0,0.088
Kepler-343 c,51.06929476800129,202000000.0,474000000.0,0.167
Kepler-344 b,43.17849446246804,261000000.0,732000000.0,0.153
Kepler-345 b,77.43652897274059,0.74,0.48,0.066
Kepler-346 b,46.28184456904398,266000000.0,756000000.0,0.071
Kepler-346 c,35.89146848190758,307000000.0,964000000.0,0.168
Kepler-347 b,54.32077948829258,197000000.0,454000000.0,0.11
Kepler-347 c,53.60026427385884,175000000.0,371000000.0,0.183
Kepler-348 b,61.52064664709645,152000000.0,292000000.0,0.076
Kepler-348 c,61.30196194392168,133000000.0,233000000.0,0.138
Kepler-349 c,54.591096057006155,196000000.0,450000000.0,0.105
Kepler-350 b,38.66240661969429,185000000.0,1690000000.0,0.104
Kepler-350 c,42.011646098838604,310000000.0,610000000.0,0.1385
Kepler-350 d,30.218963893579343,280000000.0,1490000000.0,0.1786
Kepler-351 b,39.35795266657988,306000000.0,480000000.0,0.214
Kepler-351 c,28.84489546568488,319000000.0,1110000000.0,0.287
Kepler-352 b,76.78261740760612,0.86,0.566,0.085
Kepler-352 c,62.60041488781932,124000000.0,207000000.0,0.118
Kepler-353 b,77.8378928431314,0.89,0.64,0.051
Kepler-353 c,62.894648827351695,138000000.0,248000000.0,0.065
Kepler-354 b,57.84755958190128,184000000.0,404000000.0,0.054
Kepler-354 c,61.6242352527789,131000000.0,227000000.0,0.115
Kepler-354 d,60.64922624639194,124000000.0,207000000.0,0.146
Kepler-355 b,61.27054232291546,146000000.0,273000000.0,0.102
Kepler-355 c,40.78860503203968,271000000.0,780000000.0,0.179
Kepler-356 b,61.49787320428269,157000000.0,309000000.0,0.057
Kepler-356 c,56.3417342809733,181000000.0,393000000.0,0.115
Kepler-357 b,57.60015138873046,184000000.0,404000000.0,0.063
Kepler-357 c,43.571058805151786,267000000.0,761000000.0,0.12
Kepler-357 d,26.264249364210066,343000000.0,1160000000.0,0.246
Kepler-358 b,38.58539826637984,272000000.0,785000000.0,0.21
Kepler-359 b,28.317861604422205,353000000.0,1220000000.0,0.178
Kepler-360 b,60.82323391538412,165000000.0,336000000.0,0.044
Kepler-360 c,53.97029888436718,210000000.0,506000000.0,0.075
Kepler-361 b,62.02117419136894,145000000.0,270000000.0,0.086
Kepler-361 c,39.90681059509535,252000000.0,690000000.0,0.3
Kepler-362 b,76.71528535532377,0.88,0.615,0.087
Kepler-362 c,54.74348190701436,145000000.0,270000000.0,0.207
Kepler-363 b,66.95963919909818,116000000.0,165000000.0,0.048
Kepler-363 d,53.464204571919,205000000.0,486000000.0,0.107
Kepler-364 b,56.5170036201987,155000000.0,302000000.0,0.178
Kepler-364 c,45.06723754005176,215000000.0,527000000.0,0.312
Kepler-365 b,53.912004478938485,204000000.0,482000000.0,0.098
Kepler-365 c,57.35292184774515,164000000.0,333000000.0,0.137
Kepler-366 b,63.19029236237236,146000000.0,273000000.0,0.045
Kepler-366 c,56.745748086719935,179000000.0,386000000.0,0.11
Kepler-367 b,56.57182079793728,130000000.0,224000000.0,0.201
Kepler-367 c,57.23689457549583,120000000.0,187000000.0,0.253
Kepler-368 b,32.192604737895415,326000000.0,1070000000.0,0.186
Kepler-369 b,67.60726979804855,113000000.0,151000000.0,0.03
Kepler-369 c,60.93385036083899,141000000.0,257000000.0,0.094
Kepler-37 e,58.13051504792063,0.37,810000000.0,0.25
Kepler-370 b,61.26581433560821,159000000.0,315000000.0,0.054
Kepler-370 c,53.568486507286565,191000000.0,431000000.0,0.14
Kepler-371 b,49.93720309319533,189000000.0,423000000.0,0.2
Kepler-372 b,63.52165160338596,136000000.0,242000000.0,0.075
Kepler-372 c,50.91680247791556,209000000.0,502000000.0,0.154
Kepler-372 d,53.675775557761746,169000000.0,350000000.0,0.201
Kepler-373 b,63.847239897799355,136000000.0,242000000.0,0.06
Kepler-373 c,62.50307575831549,124000000.0,207000000.0,0.126
Kepler-374 b,69.19430650555897,103000000.0,108000000.0,0.029
Kepler-374 c,67.9002109099897,110000000.0,137000000.0,0.042
Kepler-374 d,64.57353832193282,131000000.0,227000000.0,0.056
Kepler-375 b,61.11967185875512,145000000.0,270000000.0,0.101
Kepler-375 c,43.091528249645435,265000000.0,751000000.0,0.141
Kepler-376 b,67.9100480176019,107000000.0,124000000.0,0.057
Kepler-376 c,56.335495832396994,179000000.0,386000000.0,0.115
Kepler-377 b,61.759230972927384,139000000.0,251000000.0,0.109
Kepler-377 c,49.59410912215572,206000000.0,490000000.0,0.182
Kepler-378 b,75.2871829577984,0.75,0.347,0.112
Kepler-378 c,72.1130900152612,0.7,0.271,0.166
Kepler-379 b,56.53937988220545,166000000.0,339000000.0,0.152
Kepler-379 c,43.151452061567376,229000000.0,586000000.0,0.326
